Tanggal;"User ID";Role;Aksi;Deskripsi;Subjek;IP;"User Agent"
"20-01-2026 09:01";1;ADMIN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:07";2;ATASAN;LOGIN;"Login ke sistem";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:10";4;STAFF;VIEW_TASK_LIST;"Melihat daftar tugas pengukuran kinerja yang ditugaskan";"task_pengukuran #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:10";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:13";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:15";4;STAFF;VIEW_TASK_LIST;"Melihat daftar tugas pengukuran kinerja yang ditugaskan";"task_pengukuran #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:15";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:19";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:19";2;ATASAN;VIEW_TASK_LIST;"Melihat daftar tugas pengukuran kinerja yang ditugaskan";"task_pengukuran #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:19";2;ATASAN;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:20";2;ATASAN;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:22";2;ATASAN;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:24";2;ATASAN;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:25";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:25";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:25";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:29";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:30";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:31";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:35";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:35";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:37";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:39";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:39";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:39";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:39";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:39";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:40";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:40";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:40";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:40";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:41";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:43";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:43";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:44";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:44";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:44";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:44";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:45";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:45";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:45";4;STAFF;OPEN_UPLOAD_DOKUMEN_FORM;"Membuka form upload dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:45";4;STAFF;VIEW_TASK_LIST;"Melihat daftar tugas pengukuran kinerja yang ditugaskan";"task_pengukuran #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:45";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:46";4;STAFF;OPEN_PENGUKURAN_FORM;"Membuka form pengukuran indikator Persentase lulusan S1 dan D4/D3/D2/D1 yang berhasil memiliki pekerjaan; melanjutkan studi; atau menjadi wiraswasta TW 2 Tahun 2026";"indikator_kinerja #1";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:46";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:46";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:47";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:47";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:48";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:49";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:49";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:49";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:51";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:52";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:52";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:53";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:54";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:55";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:55";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:56";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:56";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:57";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:57";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;SEARCH_FILTER_DOKUMEN_PUBLIC_ATASAN;"Melakukan pencarian dan filter dokumen publik (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;SEARCH_FILTER_DOKUMEN_UNIT_ATASAN;"Melakukan pencarian dan filter dokumen unit (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;SEARCH_FILTER_DOKUMEN_UNIT_ATASAN;"Melakukan pencarian dan filter dokumen unit (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;OPEN_PENGAJUAN_KATEGORI;"Membuka form pengajuan kategori dokumen";"kategori_dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:58";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";2;ATASAN;SEARCH_FILTER_DOKUMEN_PUBLIC_ATASAN;"Melakukan pencarian dan filter dokumen publik (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";2;ATASAN;SEARCH_FILTER_DOKUMEN_UNIT_ATASAN;"Melakukan pencarian dan filter dokumen unit (atasan)";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";2;ATASAN;SEARCH_FILTER_DOKUMEN_ARSIP;"Melakukan pencarian dan filter arsip dokumen";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";4;STAFF;VIEW_DOKUMEN_ARSIP;"Melihat arsip dokumen kinerja";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 09:59";4;STAFF;SEARCH_FILTER_DOKUMEN_STAFF;"Melakukan pencarian / filter dokumen pribadi";"- #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
"20-01-2026 10:00";2;ATASAN;VIEW_DOKUMEN_MASUK;"Melihat daftar dokumen masuk untuk direview";"dokumen #-";::1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"
